"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39271,17-18-01-264,a8fdb7ff02614628959c,"2018-01-24 12:30:29",35400.00,4435251809,"2018-01-25 22:56:52",801253901305,371.70000,66.91000,34961.39000,MAST,HDFC,0.00000,66.91000,0.00000
39275,17-18-01-266,451f64092d13231e46ba,"2018-01-24 13:03:26",23600.00,4435324721,"2018-01-25 22:56:52",801253901305,247.80000,44.60000,23307.60000,VISA,SBP,0.00000,44.60000,0.00000
39277,17-18-01-267,af207335d41213f768ea,"2018-01-24 13:12:10",1180.00,4435333255,"2018-01-25 22:56:52",801253901305,14.99000,0.00000,1165.01000,CC,SCB,0.00000,0.00000,0.00000
39285,17-18-01-270,b5c475e7d489131fec47,"2018-01-24 13:48:30",35400.00,4435402175,"2018-01-25 22:56:52",801253901305,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
39286,,307474ccebad59179f9e,"2018-01-24 13:50:47",10000.00,4435404311,"2018-01-25 22:56:52",801253901305,127.00000,22.86000,9850.14000,CC,SCB,0.00000,22.86000,0.00000
39290,17-18-01-271,aac27a4bac4e5d606010,"2018-01-24 14:16:15",35400.00,4435451019,"2018-01-25 22:56:52",801253901305,371.70000,66.91000,34961.39000,VISA,HDFC,0.00000,66.91000,0.00000
39301,17-18-01-272,b90c7b64b708f8dcab20,"2018-01-24 15:15:12",35000.00,4435559489,"2018-01-25 22:56:52",801253901305,444.50000,80.01000,34475.49000,CC,ICICI,0.00000,80.01000,0.00000
39306,17-18-01-273,e67a42a008409e43a2a5,"2018-01-24 16:26:26",35400.00,4435683583,"2018-01-25 22:56:52",801253901305,449.58000,80.92000,34869.50000,CC,ICICI,0.00000,80.92000,0.00000
39307,,465fbb961e20f120f6dd,"2018-01-24 16:27:28",10000.00,4435683611,"2018-01-25 22:56:52",801253901305,105.00000,18.90000,9876.10000,MAST,AXIS,0.00000,18.90000,0.00000
39312,17-18-01-274,c0a2a8e7a418c19dc28d,"2018-01-24 17:01:57",23600.00,4435752321,"2018-01-25 22:56:52",801253901305,247.80000,44.60000,23307.60000,MAST,INGV,0.00000,44.60000,0.00000
39320,,1ccd9af1fe463712b081,"2018-01-24 18:32:44",10000.00,4435931207,"2018-01-25 22:56:52",801253901305,127.00000,22.86000,9850.14000,CC,CITI,0.00000,22.86000,0.00000
39322,,713cf48b548d87cc6ff3,"2018-01-24 19:07:47",17700.00,4436001301,"2018-01-25 22:56:52",801253901305,185.85000,33.45000,17480.70000,VISA,HSBC,0.00000,33.45000,0.00000
39323,17-18-01-276,b43244ef3a056386222f,"2018-01-24 19:31:14",35400.00,4436049349,"2018-01-25 22:56:52",801253901305,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
39325,17-18-01-277,d567cf050c82ffe997b5,"2018-01-24 21:18:27",35400.00,4436272997,"2018-01-25 22:56:52",801253901305,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
