"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39868,,7dfcf2ecb8946b498eea,"2018-02-03 17:19:57",41300.00,4453293469,"2018-02-06 00:46:29",802053162939,433.65000,78.06000,40788.29000,MAST,CITI,0.00000,78.06000,0.00000
39869,,42e9928889f26e173d47,"2018-02-03 18:03:36",10000.00,4453370793,"2018-02-06 00:46:29",802053162939,105.00000,18.90000,9876.10000,MAST,SBI,0.00000,18.90000,0.00000
39871,,77ccaff7eb29cce21d64,"2018-02-03 18:10:34",41300.00,4453382711,"2018-02-06 00:46:29",802053162939,524.51000,94.41000,40681.08000,CC,CITI,0.00000,94.41000,0.00000
39874,,19950200a62c38b9f3af,"2018-02-03 19:01:31",29500.00,4453477677,"2018-02-06 00:46:29",802053162939,374.65000,67.44000,29057.91000,SBIB,,0.00000,67.44000,0.00000
39876,,b0bde442f7bb656e8f67,"2018-02-03 20:02:14",27376.00,4453599647,"2018-02-06 00:46:29",802053162939,287.45000,51.74000,27036.81000,VISA,AXIS,0.00000,51.74000,0.00000
39877,,580c1a3de0f378481ba0,"2018-02-03 20:55:14",29500.00,4453705179,"2018-02-06 00:46:29",802053162939,309.75000,55.76000,29134.49000,VISA,HDFC,0.00000,55.76000,0.00000
39878,,218fd0e532a14d84dff8,"2018-02-03 22:06:15",41300.00,4453830821,"2018-02-06 00:46:29",802053162939,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39880,,3521387fa0373b3e4b51,"2018-02-03 22:43:29",41300.00,4453883081,"2018-02-06 00:46:29",802053162939,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39882,,74621666abeadda681a8,"2018-02-03 22:50:30",41300.00,4453892101,"2018-02-06 00:46:29",802053162939,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39885,,0454d45bccd636373b43,"2018-02-04 10:00:10",41300.00,4454189935,"2018-02-06 00:46:29",802053162939,524.51000,94.41000,40681.08000,CC,SBI,0.00000,94.41000,0.00000
39886,,7b24e451579eb93a6d75,"2018-02-04 11:07:23",47200.00,4454290141,"2018-02-06 00:46:29",802053162939,495.60000,89.21000,46615.19000,MAST,CITI,0.00000,89.21000,0.00000
39891,,a54d3f085f6f0373ca0f,"2018-02-04 13:42:39",17700.00,4454576311,"2018-02-06 00:46:29",802053162939,224.79000,40.46000,17434.75000,CC,ICICI,0.00000,40.46000,0.00000
39904,17-18-02-392,cf9717594454a45cf246,"2018-02-04 22:09:02",41300.00,4455400753,"2018-02-06 00:46:29",802053162939,433.65000,78.06000,40788.29000,MAST,HDFC,0.00000,78.06000,0.00000
